"","Acute HX_SL.IM","Acute HX_1D.HX.IM","Acute HX_3D.HX.IM","Acute HX_7D.HX.IM","Acute HX_21D.HX.IM"
"Slc41a1",0.0686230410377906,0.0659542137252314,0.0693644131764608,0.0670399362792748,0.0909485368581169
"Inpp5d",1.67559251658937,1.15422437419068,1.54929191192813,1.71307192024251,1.24526727243465
"Bend6",0.115480999465907,0.0348053883566436,0.0517041851859219,0.0248977831510088,0.118257517282748
"Prox1",0.00353195643543654,0.00138768930857548,0,0,0.0156492060694057
"Rab29",0.223488776091845,0.217581533183162,0.160786482806921,0.182261724554306,0.163366297371421
"Nucks1",1.1022843662153,0.661506593240304,0.683678778989798,0.439266069679299,1.34362160457913
"Prdx6",0.939010403698658,1.1834385668885,1.32595493468228,0.773747222573905,0.865056387689142
"Tmem237",0.044020733542094,0.0707504668586807,0.0597294654003049,0.0418735286467572,0.069546148952259
"Elk4",0.290085067820139,0.186816998190102,0.197272585501711,0.241248956561991,0.183453879070646
"Rps6kc1",0.0948161644501852,0.0858766694549857,0.0628636603311072,0.08460047783736,0.0872135785777306
"Tnfsf18",0.0035095698951902,0,0,0,0.000639556266628516
"Angel2",0.271627302118472,0.227055893086047,0.228903052584157,0.362548282914877,0.319387042656948
"Suco",0.194575677648002,0.0539643191245469,0.116249161078284,0.0912834085599104,0.188355674160185
"Pigc",0.0919600543564012,0.126674952381862,0.173002321231282,0.174569297976631,0.0990147570605503
"Flvcr1",0.174060176174203,0.163299315935888,0.282501699162747,0.211751062803391,0.0789634703625502
"Mfsd4a",0.0958940458303486,0.0133255947430828,0.0571290980447465,0.0553755412755655,0.0479974702926319
"Cdk18",0.0334144930371584,0.0368365431198863,0.00509884227493542,0.0988259128386141,0.0347730503311644
"Atg16l1",0.176724477747825,0.145056646602982,0.152445051941714,0.280607800170996,0.127886175143775
"Klhdc8a",0,0,0,0,0.000217763386231109
"Tatdn3",0.055482781589306,0.0502278972312845,0.0574935431418274,0.0560431416751866,0.0703138403008707
"Dnm3",0.00429260431251622,0.00214721107342517,0,0.0178998477737739,0.00350514662726928
"Nsl1",0.0263836964678477,0.020138267795539,0.0308758945163743,0.00544328229761823,0.0238279787942006
"Batf3",0.978777139264706,1.23956849575115,0.732543276458233,1.02239332585513,0.96017921410699
"Nuak2",0.50489769995461,0.314255867541388,0.355518333201643,0.497174331342345,0.443245285464891
"Fam71a",0.0669423038846037,0.0138256112715761,0.00534047131592157,0.00660986669138544,0.0295074259395663
"Sag",0.0590238224652642,0.0333178389715073,0.0907941045844967,0.0760706132198656,0.0359370833047692
"Atf3",5.24688871426408,1.76044548332771,1.89056397455368,1.83164328192017,6.38668873411061
"Tmcc2",0.0804924954457789,0.0591386361959028,0.0482393576345654,0.0418902514359898,0.0412552576989592
"Als2",0.0328548325435005,0.0110988507623657,0.00610907329221812,0.0148285671955261,0.0292943462913234
"Eef1aknmt",0.0281833603192777,0.0362951337351431,0.00697237017879661,0.0422917615546847,0.0557139785030544
"Nenf",0.768007213749533,1.05281186849578,0.803194882549423,0.89981920291917,1.4392833961555
"Pacc1",0.0776893566361135,0.0883963690283889,0.0929780489273756,0.120832525647366,0.0805589340027145
"Dgkd",0.682218843798814,0.303468795886343,0.43722825981305,0.603930948294531,0.68030991796067
"Ppp2r5a",0.609272009577622,0.417006711794369,0.495500475082409,0.448691264685442,0.591605683167217
"Fzd7",0.0440679842902416,0.0334752049912289,0.0638710274076413,0.0581675002589715,0.0422686606391386
"Dstyk",0.182000520252955,0.239776084282658,0.280121214635423,0.306611371261854,0.200920922133399
"Sumo1",1.38068805676401,1.77769175164012,1.06813672048789,1.23348862920099,1.4692401098667
"Vamp4",0.571375489864342,0.645238998236955,0.359786129649032,0.556409625521588,0.505188467990257
"Dtl",0.0372143867579808,0.0411612021500879,0.110553876253096,0.0457298280094993,0.0171500035842215
"Rbbp5",0.0936750601925615,0.100889862224775,0.105275614235048,0.137398990244011,0.0697806448755289
"Tmem81",0.00874751755191387,0.0235859345557148,0.00396294356771467,0.0191445702734231,0.00806674062987242
"Usp40",0.106519254722778,0.106247735336865,0.209429196339595,0.188175172519342,0.0790351690302962
"Nop58",0.482628856192823,0.384076409598015,0.313752578177113,0.189306390164762,0.503512708054986
"Ints7",0.132304515548021,0.102495496334135,0.189849962109219,0.0668309766648618,0.0614008879793615
"Bmpr2",0.456160421339764,0.2158849088687,0.301145664075298,0.346413073586081,0.324775210841477
"Fam117b",0.604448195203451,0.29828297708265,0.383513303611358,0.351365226165184,0.469195200589778
"Cntn2",0,0,0.0914033669758922,0.0110221501128668,0.000977917926898793
"Lpgat1",0.368965763610883,0.282388080607082,0.194520162583942,0.316614158574514,0.348838513204734
"Ica1l",0.0250641765144004,0.00882342312633426,0.0154786541619779,0.0374735908191377,0.00755185444026465
"Nek2",0.0133378148391193,0.000619993859580815,0.0173865957938371,0.0166648890784983,0.00460606006526279
"Slc30a1",0.113856812136431,0.0619992241603919,0.0964443179447642,0.0895165150261682,0.075185927607654
"Ugt1a7c",0.038706816716905,0.0283627549802496,0.031201671957055,0.00736110363179793,0.0323903156231434
"Ugt1a6a",0.019183877971564,0.00105140751924601,0.00185094146286567,0.0267083170635086,0.0263727054268019
"Ugt1a5",0.0047344621571227,0,0,0,0.000730612573424564
"Wdr12",0.190206166171857,0.180536372719259,0.12247129017157,0.125483150182812,0.203263608026079
"Dnajb3",0,0,0,0,0.000550968487542093
"Mroh2a",0.00162924295596808,0.00322351959431914,0,0.00187116784824679,0.000633214802474455
"Prrc2c",1.97949208589911,0.502793317945156,0.604265505211587,0.663572876458106,1.99132617069316
"Hjurp",0.106058349816079,0.122266540299585,0.139921436444444,0.139060588180396,0.128018718862074
"Carf",0.0773025328805682,0.0332713526070246,0.0446581950534759,0.0434483546850566,0.0387476607640058
"Rcor3",0.199883191668991,0.118786171071923,0.0509695830968098,0.169199597203993,0.129499333640194
"Fmo1",0.0214783600939058,0.019677214790266,0.0647504379367452,0.0416447459828656,0.00369798200635335
"Nbeal1",0.297416089843199,0.190410476637549,0.236949356241693,0.397855354692483,0.368749371333979
"Fmo2",0.24078350846865,0.0689903598006024,0.105392120967451,0.137275805010364,0.151790851866341
"Glrp1",0.00230000533601238,0.00647566335445126,0,0.013822976044868,0.00789682795504464
"Cyp20a1",0.20054622743251,0.248700003664266,0.176660148857369,0.355658175528424,0.321834588611953
"Arl4c",1.73765415558157,1.43476437298497,1.32316038416465,1.43123543237784,1.86830711653519
"Sh3bp4",0.0347472624423243,0.0438862838704873,0.022791335745579,0.0485188276656538,0.0377171925083695
"Dst",1.32391495731138,0.244310281630646,0.303875450370483,0.631879442523107,0.959691667259255
"Hhat",0.0171482355968275,0.00108511465755518,0,0.00352085016040686,0.00830425286956576
"Agap1",0.207422966317002,0.114534378532221,0.166279276219293,0.10866164605705,0.172122836583573
"Ccdc115",0.336598233221461,0.575410188299215,0.27471453660563,0.442810768681716,0.380341728715206
"Gorab",0.0395729943508063,0.0124448557306801,0.0354613765389177,0.0183039198122429,0.0543652554266449
"Abi2",0.14676931941333,0.124493951615302,0.134379465267815,0.225039211117621,0.109387346471314
"Mdm4",0.43182705887749,0.220358121779782,0.295576218429532,0.451717578807681,0.300782976202272
"Syt14",0,0,0,0,0.000804757833301201
"Imp4",0.343634889623591,0.536496349696525,0.459650459646459,0.415718576132628,0.394139468526664
"Raph1",0.373540061086504,0.319529165868268,0.392951842106618,0.598170943607101,0.284805847733277
"Pik3c2b",0.00155386826180567,0.00158839581553006,0,0,0.00134169401515718
"Utp25",0.0858345728598002,0.0411617535339582,0.0566361837333535,0.028607666192711,0.0835574582981567
"Ptpn18",4.64463238175492,4.08005614354921,3.36078572148262,3.38292298739324,5.97119226741634
"Ppp1r15b",0.348690460193558,0.365944514000987,0.595626092869258,0.419369164422061,0.329921249780676
"Cd28",0,0,0,0,0.0016210101013462
"Kifap3",0.170879209713283,0.124634773303901,0.151605294411874,0.0900732666271447,0.312413709184202
"Cops8",0.322677382948934,0.497782708498906,0.25086698985467,0.575435346451818,0.268763039120744
"A130010J15Rik",0.0257415697285291,0.0577734221172224,0.0317342766756014,0.0455745473832731,0.0298880514786549
"Icos",0.0039096671636359,0,0,0,0.00112124165885191
"Scyl3",0.159581625113599,0.0813291343613309,0.0910950208847338,0.0514449175518096,0.114009013810956
"Pard3b",0.0407996018686607,0.021450749288686,0.00457252956157132,0.0359682243170332,0.0451082616346601
"Traf3ip3",0.151203507977838,0.19499406504121,0.179409937543028,0.181201515356952,0.19220379259813
"Col6a3",0.00626063262423137,0.00755139475113538,0.0203697517334659,0,0.002307981234026
"Arhgef4",0.0269736322816995,0.00507801060948456,0.032038651429084,0.00431639215486187,0.00599626676663526
"Mlph",0.0025489215221964,0.00217994154959395,0,0,0.00153758738050536
"Plekha6",0.00252525404460523,0.00427171595605992,0.00444266935122367,0.00575464054213318,0.00247273830453815
"BC055324",0.0098450270025043,0.0193004811167227,0.0240773387216011,0.023003539756565,0.0110258132047046
"Mettl18",0.0318163104342996,0.0194854253976365,0.00311036109549032,0.0219570870207214,0.0325254288270892
"Fam168b",0.501884753298215,0.515670777436605,0.528072474255952,0.575714587356103,0.464496636572235
"Lamb3",0.0110010655984331,0.0158471179007947,0.0396936735592662,0.0137575260356681,0.00149829634595827
"Plekhb2",0.481280470280366,0.44503845673472,0.35560552809456,0.446672265919847,0.319438859609462
"Sell",0,0.00867143366590171,0.147749493180091,0.0110375589441846,0.00511999377795829
"Hsd11b1",0.0237236520119379,0.027122345261219,0.166000005881863,0.0278585146776624,0.0177893878616636
"G0s2",0.0275351160541061,0.0207247388040905,0.0309282422095975,0.120594184427327,0.0272050187692018
"Sox13",0,0.00500877050973926,0.00300081592184915,0.00778998746321018,0.0042122754751496
"Hs6st1",0.310444687958988,0.165577327042096,0.155449616152125,0.147335088941259,0.260430056174511
"Snrpe",2.24757408684985,3.07802593339072,2.00224014894637,1.86597579866211,2.77768896216949
"Slc19a2",0.0176418169282552,0.0230992921120728,0.0209147523819937,0.0178320725519545,0.00929435252023221
"Zc3h11a",0.0903765793680374,0.0382366819994084,0.0788950746797584,0.0567394259462537,0.0193695969034384
"Uggt1",0.442441144373775,0.311680271614608,1.23308334053607,0.682792322717029,0.341110307971714
"Plxna2",0.00460212587978937,0.00694500711168978,0,0.0417996494459106,0.0142185939937418
"Ccdc181",0.04814768959679,0.0434327736045837,0.0327918440198811,0.0348198939440041,0.0633347401491894
"Neurl3",1.87819721149125,0.717192278052672,0.9096394437057,1.16054403702301,1.19846007771726
"Gm38394",0.229568639705396,0.0943602577396971,0.138477385267144,0.0781420457094324,0.198808917297593
"Lax1",0.00204320980086877,0,0,0,0.000337985672314171
"Blzf1",0.062552707502545,0.0756977911438577,0.0476909429382149,0.115408095172322,0.0625188177530315
"Lrrfip1",1.30382210354148,0.889125309983476,0.952056012958368,0.941204904800793,1.22847722190349
"Cd34",0.00471969786652852,0.016303251940728,0.176000258462892,0.0803810552050067,0.00771365872013133
"Rbm44",0,0.00347962963793476,0,0.0218174146671648,0.0010514766253939
"Ramp1",1.6411625946154,1.56876757235965,1.17975249793752,1.38338586402141,2.25543478845592
"Nme7",0.0431815620089067,0.0622660486538125,0.0483921653927625,0.0753312693841516,0.0565522884159152
"Cd46",0.0167977730045968,0.0137864636687971,0.000678704624353958,0,0.00737089221051378
"Atp1b1",0.00774264680832613,0.00543813779929749,0,0,0.000615173012004053
"Nrp2",0.519909995980119,0.355588612489254,0.663585873560091,0.373057107182619,0.528233855216493
"Dpt",0.0190963068805904,0.0170472835268113,0,0.0936177762653941,0.0162090960123914
"Ube2f",0.600030212850311,0.823220281661273,0.566025397720855,0.622797163898253,0.577574099269776
"Arid5a",0.333433448634012,0.245701073214218,0.42593570545038,0.380783754571122,0.18120281696787
"Cr1l",0.646920510762874,0.589357060616931,0.866593150890238,0.808815955563836,0.684587916553716
"Sft2d2",0.691832433103364,0.462847204381585,0.642559057534042,0.698828202731161,0.472604290820348
"Tiprl",0.279018780175166,0.322894843379127,0.217094168424356,0.292386160319419,0.471188679940416
"Scly",0.12055208673107,0.109032088158964,0.0657679111371657,0.093749381419613,0.065707010028904
"Ino80d",0.389197758499251,0.234136699603237,0.352875159743792,0.46269063447145,0.308621277716013
"Dcaf6",0.0450778687452046,0.0349528742784412,0.0141622598004848,0.054068668362956,0.0434997731965781
"Cr2",0.0124389248788449,0,0,0.00110196626043782,0.00541020308775723
"Mpc2",0.923684871324776,1.16910309471739,0.911055941816206,0.830428134454563,1.41148743086094
"Atp2b4",0.175227775788372,0.136682803054023,0.279006875900321,0.142660303451668,0.129897649288467
"Kansl3",0.221463280475167,0.248528425295084,0.4704856738542,0.558365523584401,0.185273148573101
"Prelp",0.00738084707595828,0.00931938506991842,0.0312283353423562,0.00263010097548903,0.00871013749275793
"Btg2",10.0887095026334,6.99492685580794,6.02960938535315,5.54047450959542,7.37243420225061
"Ilkap",0.495847332894884,0.484984887455229,0.288258143382032,0.526029718705205,0.515979344151285
"Hes6",0.17048498002981,0.328187436192843,0.27996010561435,0.253867178722342,0.222698572712661
"Lman2l",0.219523716287748,0.342568320866639,0.699662755241897,0.645227625789846,0.221048014991506
"Cnnm4",0.0868512632585843,0.109233136070781,0.146419367745578,0.143865213093645,0.0592400415417233
"Per2",0.00345945118531436,0.00798099955742831,0.0157142867788077,0.00306580599992789,0.0275249689471976
"Ndufs1",0.250932223702473,0.246585046427005,0.246933894973074,0.20459303904162,0.230856043891354
"Traf3ip1",0.0297150088274148,0.0451368654380841,0.0396387465242155,0.00982311788237512,0.043183139911975
"Cnnm3",0.158552865918567,0.0994024546458354,0.139362904464762,0.268103325342004,0.192852670611659
"Eef1b2",8.32237670302274,4.8202125796098,3.19453040155086,3.02336988745345,10.524651868882
"Chil1",0.0384886932603674,0.0170668579810132,0.021206923343824,0.0369002786203929,0.00341128308551357
"Asb1",0.0116645026087796,0.0296485641590501,0.00688524661788898,0.0263913957812375,0.0191806013604274
"Ankrd23",0.00531974882273959,0.000904231732168008,0,0.0168043685478904,0.000319298626083556
"Ankrd39",0.0744354923159398,0.114199108767059,0.07751516329402,0.103612591972512,0.0934075024353185
"Mpzl1",0.004007351959562,0.00288072714324479,0.0272441107147714,0.0108493702697058,0.00389653478665481
"Hdac4",0.159910361352708,0.136344154029765,0.136810873154295,0.134174308616864,0.130612192620107
"Rcsd1",0.678791306666395,0.413650672487843,0.437504239743489,0.735315273554204,0.57478980978013
"Ppfia4",0.836200590121393,0.771031016731643,0.633346011126421,0.910071699381158,0.802674413438631
"Ndufa10",0.732443261907389,0.99920447713052,0.702243332840951,0.669464063471745,0.692165854325278
"Creg1",1.89682664881148,1.37085217020761,1.32573630363669,1.70141062774473,2.44847371338413
"Tmem183a",0.24569507718976,0.301280451182542,0.20251055463555,0.246634234656131,0.206642971072528
"Sema4c",0.0622006715998823,0.0403080734579735,0.0792269997603856,0.0773770350988667,0.0781269046017771
"Cops9",2.13674945284071,3.34834872929427,2.39233156925403,2.37793246479324,2.11422172563512
"Cyb5r1",0.239730502720624,0.236234063226443,0.276873572821866,0.302792682798551,0.23903731253216
"Cox5b",2.91333626020696,5.71221606422597,5.36588594677233,3.43883269596653,4.14098509677936
"Gpc1",0.00830133608889987,0.010504701902039,0.0732428766998966,0.045848461681056,0.00733240988646629
"Adipor1",0.989318888715466,1.24948947136269,0.661793439380701,1.21867311556261,0.838184438085866
"Actr1b",0.171437806150997,0.239782579242861,0.20317158175255,0.234237892616265,0.187098468873948
"Cd247",0.0044957442294111,0,0,0,0.00112151772149385
"Dusp28",0.0316892463296525,0.0430430958429138,0.0846287484524275,0.0358509841463398,0.0484588556198407
"Klhl12",0.0148399640356239,0.0131034350492061,0.0106401079667962,0.0111570952741981,0.00934519869184297
"Rabif",0.0844898886325822,0.19676585351622,0.104196653571975,0.0972893793794115,0.0992959440337344
"Zap70",0,0,0,0,0
"Rnpepl1",0.412511914276439,0.472452401287628,0.673294616019663,0.583352600952434,0.329208067951264
"Adam23",0.346979740846079,0.0657450849863579,0.0570562164959464,0.0661982960149178,0.115258325237471
"Mdh1b",0,0.00128038350046606,0,0,0
"Capn10",0.0287341235579086,0.0358667328792886,0.0144052233902447,0.0836005243275879,0.028006502542387
"Gpr35",0.265398086400061,0.244022075992163,0.550312944354384,0.226114473902149,0.139066660201333
"Tmem131",0.372288105968718,0.201733071501648,0.461229104333062,0.225252950142313,0.279333213606827
"Kdm5b",0.138400445755826,0.0489836263688653,0.0468402315029104,0.0581421943627816,0.187760776407152
"Fastkd2",0.091624136345841,0.0530754602422596,0.0551878653089837,0.039583857611002,0.0861690552120191
"Klf7",0.569207612565014,0.294640768200567,0.326344067748393,0.306351771467333,0.327854112091066
"Ppp1r12b",0.0721521601314422,0.0326392960895579,0.0226622861775596,0.0417831230342023,0.0415707990982038
"Ube2t",0.0499881139282446,0.0439195127128578,0.0581724570967223,0.0346580843018704,0.0295705698598479
"Creb1",0.508849143913994,0.384444696482622,0.494982083714299,0.531292204228613,0.408523306449867
"Mettl21a",0.0646732854348547,0.094301928580145,0.083606579843879,0.0987102724828913,0.104985778812792
"Ptpn7",0.257437790756321,0.464211100271111,0.362787988270681,0.298926432919763,0.231582330603887
